RecordKey	SurveyKey	SampleKey	StartDate	EndDate	DateType	Date	TaxonVersionKey	TaxonName	GridReference	East	North	Projection	Precision	SiteKey	SiteName	Recorder	Determiner	ZeroAbundance	UnderValidation	ImagePath	County	Vice-county	Habitat description	Abundance	Sex	Max depth of survey(m)	Dive position derived from	Types of seabed present	Seabed cover types	Sampling method	Survey name
23640212257316178			30/08/2014	30/08/2014	D	30/08/2014	NBNSYS0000173601	Actinia equina	O249289	324950	228950	OSI	100		Dun Laoghaire Pier	Kieran Brennan		False	False		Dublin	Dublin	Sea walls, piers and jetties								
23640212257316179			30/08/2014	30/08/2014	D	30/08/2014	NHMSYS0001476653	Caloplaca marina	O249289	324950	228950	OSI	100		Dun Laoghaire Pier	Kieran Brennan		False	False		Wicklow	Wicklow	Sea walls, piers and jetties								
23640212257316180			30/08/2014	30/08/2014	D	30/08/2014	NHMSYS0001488385	Lichina confinis	O249289	324950	228950	OSI	100		Dun Laoghaire Pier	Kieran Brennan		False	False		Dublin	Dublin	Sea walls, piers and jetties								
23640212257316181			30/08/2014	30/08/2014	D	30/08/2014	NHMSYS0001499452	Tephromela atra var. atra	O249289	324950	228950	OSI	100		Dun Laoghaire Pier	Kieran Brennan		False	False		Dublin	Dublin	Sea walls, piers and jetties								
23640212257316182			30/08/2014	30/08/2014	D	30/08/2014	NHMSYS0001501925	Xanthoria parietina	O249289	324950	228950	OSI	100		Dun Laoghaire Pier	Kieran Brennan		False	False		Wicklow	Wicklow	Sea walls, piers and jetties								
23640212257316183			30/08/2014	30/08/2014	D	30/08/2014	NBNSYS0000188539	Nucella lapillus	O249289	324950	228950	OSI	100		Dun Laoghaire Pier	Kieran Brennan		False	False		Wicklow	Wicklow	Sea walls, piers and jetties								
23640212257316184			30/08/2014	30/08/2014	D	30/08/2014	NBNSYS0000177034	Patella vulgata	O249289	324950	228950	OSI	100		Dun Laoghaire Pier	Kieran Brennan		False	False		Wicklow	Wicklow	Sea walls, piers and jetties								
23640212257316185			05/08/2014	05/08/2014	D	05/08/2014	NBNSYS0000173980	Ascophyllum nodosum	T329883	332950	188350	OSI	100		Magheramore	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316186			05/08/2014	05/08/2014	D	05/08/2014	NBNSYS0000174597	Cladophora rupestris	T329883	332950	188350	OSI	100		Magheramore	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316187			05/08/2014	05/08/2014	D	05/08/2014	NBNSYS0000175387	Fucus spiralis	T329883	332950	188350	OSI	100		Magheramore	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316188			05/08/2014	05/08/2014	D	05/08/2014	NHMSYS0000568164	Fucus vesiculosus	T329883	332950	188350	OSI	100		Magheramore	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316189			05/08/2014	05/08/2014	D	05/08/2014	NHMSYS0000567976	Laminaria digitata	T329883	332950	188350	OSI	100		Magheramore	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316190			05/08/2014	05/08/2014	D	05/08/2014	NBNSYS0000174007	Astropecten irregularis	T329883	332950	188350	OSI	100		Magheramore	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316191			05/08/2014	05/08/2014	D	05/08/2014	NHMSYS0001476653	Caloplaca marina	T329883	332950	188350	OSI	100		Magheramore	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316192			05/08/2014	05/08/2014	D	05/08/2014	NBNSYS0000018985	Ramalina cuspidata	T329883	332950	188350	OSI	100		Magheramore	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316193			05/08/2014	05/08/2014	D	05/08/2014	NHMSYS0001499452	Tephromela atra var. atra	T329883	332950	188350	OSI	100		Magheramore	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316194			05/08/2014	05/08/2014	D	05/08/2014	NBNSYS0000020694	Verrucaria maura	T329883	332950	188350	OSI	100		Magheramore	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316195			05/08/2014	05/08/2014	D	05/08/2014	NBNSYS0000176602	Mytilus edulis	T329883	332950	188350	OSI	100		Magheramore	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316196			27/04/2014	27/04/2014	D	27/04/2014	NBNSYS0000188539	Nucella lapillus	T329885	332950	188550	OSI	100		Magheramore	Kieran Brennan		False	False		Wicklow	Wicklow									
23640212257316197			31/07/2014	31/07/2014	D	31/07/2014	NHMSYS0001476653	Caloplaca marina	O278178	327850	217850	OSI	100		The Cove	Kieran Brennan		False	False		Wicklow	Wicklow	Sea walls, piers and jetties								
23640212257316198			31/07/2014	31/07/2014	D	31/07/2014	NHMSYS0001499452	Tephromela atra var. atra	O278178	327850	217850	OSI	100		The Cove	Kieran Brennan		False	False		Wicklow	Wicklow	Sea walls, piers and jetties								
23640212257316199			31/07/2014	31/07/2014	D	31/07/2014	NBNSYS0000020694	Verrucaria maura	O278178	327850	217850	OSI	100		The Cove	Kieran Brennan		False	False		Wicklow	Wicklow	Sea walls, piers and jetties								
23640212257316200			31/07/2014	31/07/2014	D	31/07/2014	NHMSYS0001501925	Xanthoria parietina	O278178	327850	217850	OSI	100		The Cove	Kieran Brennan		False	False		Wicklow	Wicklow	Sea walls, piers and jetties								
23640212257316201			02/09/2014	02/09/2014	D	02/09/2014	NBNSYS0000176176	Lipophrys pholis	W999638	199950	63850	OSI	100		Ballycotton	Leon van der Noll		False	False		Cork										
23640212257316202			02/09/2014	02/09/2014	D	02/09/2014	NBNSYS0000174336	Cancer pagurus	W999638	199950	63850	OSI	100		Ballycotton	Leon van der Noll		False	False		Cork										
23640212257316203			02/09/2014	02/09/2014	D	02/09/2014	NBNSYS0000177450	Porcellana platycheles	W999638	199950	63850	OSI	100		Ballycotton	Leon van der Noll		False	False		Cork										
23640212257316204			17/08/2014	17/08/2014	D	17/08/2014	NBNSYS0000178601	Velella velella	G282300	128250	330050	OSI	100		Enniscrone	Liam Doherty		False	False		Sligo	Sligo	Fixed dunes								
23640212257316205			12/08/2014	12/08/2014	D	12/08/2014	NBNSYS0000188809	Sargassum muticum	M283122	128350	212250	OSI	100		New Quay	Liam Lysaght		False	False		Clare	Clare									
23640212257316206			29/06/2014	29/06/2014	D	29/06/2014	NBNSYS0000173711	Ammodytes tobianus	R091877	109150	187750	OSI	100		Lahinch	Lorcan Keyes		False	False		Clare	Clare									
23640212257316207			29/06/2014	29/06/2014	D	29/06/2014	NBNSYS0000174540	Chrysaora hysoscella	R093877	109350	187750	OSI	100		Lahinch	Lorcan Keyes		False	False		Clare	Clare									
23640212257316208			29/06/2014	29/06/2014	D	29/06/2014	NBNSYS0000174821	Cyanea lamarckii	R091877	109150	187750	OSI	100		Lahinch	Lorcan Keyes		False	False		Clare	Clare									
23640212257316209			18/06/2014	18/06/2014	D	18/06/2014	NHMSYS0020752127	Chelon labrosus	O314055	331450	205550	OSI	100		Kilcoole	Niall T. Keogh		False	False		Wicklow	Wicklow									
23640212257316210			16/06/2014	16/06/2014	D	16/06/2014	NHMSYS0020770707	Rhizostoma pulmo	O313062	331350	206250	OSI	100		Kilcoole	Niall T. Keogh		False	False		Wicklow	Wicklow									
23640212257316211			10/09/2014	10/09/2014	D	10/09/2014	NBNSYS0000174820	Cyanea capillata	O240296	324050	229650	OSI	100		West Pier, Dun Laoghaire	Niall T. Keogh		False	False		Dublin	Dublin									
23640212257316212			14/08/2014	14/08/2014	D	14/08/2014	NBNSYS0000178601	Velella velella	B741002	174150	400250	OSI	100		Portnoo, Narin	Philip McErlean		False	False		Antrim	Antrim	Littoral sediment								
23640212257316213			24/05/2014	24/05/2014	D	24/05/2014	NBNSYS0000040787	Cetorhinus maximus	L817096	81750	209650	OSI	100		Dun Aonghasa, Inis Mor, Aran Islands	Ronan Mac Giollapharaic		False	False		Galway	West Galway	Rocky sea cliffs								
23640212257316214			27/05/2014	27/05/2014	D	27/05/2014	NBNSYS0000174820	Cyanea capillata	W792547	179250	54750	OSI	100		Roberts Cove (Cork Head)	Sean Bourke		False	False		Cork	Mid-Cork									
23640212257316215			17/05/2014	17/05/2014	D	17/05/2014	NBNSYS0000173601	Actinia equina	W796589	179650	58950	OSI	100		Myrtleville	Tomas Murray		False	False		Cork		Sand dune systems								
23640212257316216			16/05/2014	16/05/2014	D	16/05/2014	NBNSYS0000173601	Actinia equina	W619433	161950	43350	OSI	100		Old Head Kinsale	Tomas Murray		False	False		Cork		Shingle and gravel banks								
23640212257316217			16/05/2014	16/05/2014	D	16/05/2014	NBNSYS0000173820	Anemonia viridis	W619433	161950	43350	OSI	100		Old Head Kinsale	Tomas Murray		False	False		Cork		Shingle and gravel banks								
23640212257316218			16/05/2014	16/05/2014	D	16/05/2014	NBNSYS0000178591	Urticina felina	W619433	161950	43350	OSI	100		Old Head Kinsale	Tomas Murray		False	False		Cork		Shingle and gravel banks								
23640212257316219			16/05/2014	16/05/2014	D	16/05/2014	NBNSYS0000008542	Ligia oceanica	W619433	161950	43350	OSI	100		Old Head Kinsale	Tomas Murray		False	False		Cork		Shingle and gravel banks								
23640212257316220			14/05/2014	14/05/2014	D	14/05/2014	NHMSYS0020770707	Rhizostoma pulmo	T200538	320050	153850	OSI	100		Poulshone, Ardamine, Co. Wexford	Tracy Anne Fennell		False	False		Wexford	Wexford									
23640212257316221			13/04/2014	13/04/2014	D	13/04/2014	NHMSYS0000568164	Fucus vesiculosus	X614988	261450	98850	OSI	100		Brownstown	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316222			13/04/2014	13/04/2014	D	13/04/2014	NBNSYS0000178563	Ulva lactuca	X614988	261450	98850	OSI	100		Brownstown	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316223			13/04/2014	13/04/2014	D	13/04/2014	NBNSYS0000042568	Semibalanus balanoides	X614988	261450	98850	OSI	100		Brownstown	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316224			13/04/2014	13/04/2014	D	13/04/2014	NBNSYS0000177034	Patella vulgata	X614988	261450	98850	OSI	100		Brownstown	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316225			13/04/2014	13/04/2014	D	13/04/2014	NBNSYS0000176211	Littorina littorea	X614988	261450	98850	OSI	100		Brownstown	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316226			13/04/2014	13/04/2014	D	13/04/2014	NBNSYS0000173555	Acanthochitona fascicularis	X614988	261450	98850	OSI	100		Brownstown	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316227			16/05/2014	16/05/2014	D	16/05/2014	NBNSYS0000174689	Corallina officinalis	X546984	254650	98450	OSI	100		Graigue little, Co. Waterford	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316228			16/05/2014	16/05/2014	D	16/05/2014	NBNSYS0000175386	Fucus serratus	X546984	254650	98450	OSI	100		Graigue little, Co. Waterford	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316229			16/05/2014	16/05/2014	D	16/05/2014	NHMSYS0000568164	Fucus vesiculosus	X546984	254650	98450	OSI	100		Graigue little, Co. Waterford	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316230			16/05/2014	16/05/2014	D	16/05/2014	NBNSYS0000176953	Palmaria palmata	X546984	254650	98450	OSI	100		Graigue little, Co. Waterford	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316231			16/05/2014	16/05/2014	D	16/05/2014	NHMSYS0000568054	Pelvetia canaliculata	X546984	254650	98450	OSI	100		Graigue little, Co. Waterford	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316232			16/05/2014	16/05/2014	D	16/05/2014	NHMSYS0020744386	Saccharina latissima	X546984	254650	98450	OSI	100		Graigue little, Co. Waterford	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316233			16/05/2014	16/05/2014	D	16/05/2014	NBNSYS0000178563	Ulva lactuca	X546984	254650	98450	OSI	100		Graigue little, Co. Waterford	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316234			16/05/2014	16/05/2014	D	16/05/2014	NBNSYS0000176176	Lipophrys pholis	X546984	254650	98450	OSI	100		Graigue little, Co. Waterford	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316235			16/05/2014	16/05/2014	D	16/05/2014	NBNSYS0000174367	Carcinus maenas	X546984	254650	98450	OSI	100		Graigue little, Co. Waterford	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316236			16/05/2014	16/05/2014	D	16/05/2014	NBNSYS0000176942	Palaemon serratus	X546984	254650	98450	OSI	100		Graigue little, Co. Waterford	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316237			16/05/2014	16/05/2014	D	16/05/2014	NBNSYS0000042568	Semibalanus balanoides	X546984	254650	98450	OSI	100		Graigue little, Co. Waterford	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316238			16/05/2014	16/05/2014	D	16/05/2014	NBNSYS0000183422	Leptochiton scabridus	X546984	254650	98450	OSI	100		Graigue little, Co. Waterford	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316239			16/05/2014	16/05/2014	D	16/05/2014	NBNSYS0000176211	Littorina littorea	X546984	254650	98450	OSI	100		Graigue little, Co. Waterford	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316240			16/05/2014	16/05/2014	D	16/05/2014	NBNSYS0000188539	Nucella lapillus	X546984	254650	98450	OSI	100		Graigue little, Co. Waterford	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316241			16/05/2014	16/05/2014	D	16/05/2014	NBNSYS0000176910	Osilinus lineatus	X546984	254650	98450	OSI	100		Graigue little, Co. Waterford	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316242			16/05/2014	16/05/2014	D	16/05/2014	NBNSYS0000177034	Patella vulgata	X546984	254650	98450	OSI	100		Graigue little, Co. Waterford	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316243			16/05/2014	16/05/2014	D	16/05/2014	NBNSYS0000177926	Sepiola atlantica	X546984	254650	98450	OSI	100		Graigue little, Co. Waterford	William Bryan		False	False		Waterford	Waterford	Rocky sea cliffs								
23640212257316244			23/08/2014	23/08/2014	D	23/08/2014	NBNSYS0000175097	Eledone cirrhosa		-6.1166700000	53.4500000000	WGS84	100		Muglins east side	Leonard Abrahamson		False	False		Dublin	Dublin									
23640212257316245			01/09/2014	01/09/2014	D	01/09/2014	NBNSYS0000002123	Zostera marina		-9.9185400000	52.2346200000	WGS84	100		Kilgobbin Beach, Camp	Nichola Clear		False	False		Kerry	North Kerry	Sublittoral sediment								
23640212257316246			01/09/2014	01/09/2014	D	01/09/2014	NBNSYS0000005137	Halichoerus grypus		-9.9185400000	52.2346200000	WGS84	100		Kilgobbin Beach, Camp	Nichola Clear		False	False		Kerry	North Kerry	Sublittoral sediment								
23640212257316247			01/09/2014	01/09/2014	D	01/09/2014	NBNSYS0000174521	Chorda filum		-9.9185400000	52.2346200000	WGS84	100		Kilgobbin Beach, Camp	Nichola Clear		False	False		Kerry	North Kerry	Sublittoral sediment								
23640212257316248			01/09/2014	01/09/2014	D	01/09/2014	NHMSYS0000568164	Fucus vesiculosus		-9.9185400000	52.2346200000	WGS84	100		Kilgobbin Beach, Camp	Nichola Clear		False	False		Kerry	North Kerry	Sublittoral sediment								
23640212257316249			01/09/2014	01/09/2014	D	01/09/2014	NBNSYS0000175386	Fucus serratus		-9.9185400000	52.2346200000	WGS84	100		Kilgobbin Beach, Camp	Nichola Clear		False	False		Kerry	North Kerry	Sublittoral sediment								
23640212257316250			17/08/2014	17/08/2014	D	17/08/2014	NBNSYS0000188411	Pachycerianthus multiplicatus		-9.5725700000	51.6961700000	WGS84	100		Bantry Bay	Colm Doyle		False	False		Cork	West Cork						Mud		Dive	
23640212257316251			17/08/2014	17/08/2014	D	17/08/2014	NBNSYS0000174445	Cerianthus lloydii		-9.5725700000	51.6961700000	WGS84	100		Bantry Bay	Colm Doyle		False	False		Cork	West Cork						Mud		Dive	
23640212257316252			17/08/2014	17/08/2014	D	17/08/2014	NBNSYS0000188408	Alcyonium glomeratum		-9.5725700000	51.6961700000	WGS84	100		Bantry Bay	Colm Doyle		False	False		Cork	West Cork						Mud		Dive	
23640212257316253			17/08/2014	17/08/2014	D	17/08/2014	NBNSYS0000174540	Chrysaora hysoscella		-9.5725700000	51.6961700000	WGS84	100		Bantry Bay	Colm Doyle		False	False		Cork	West Cork						Mud		Dive	
23640212257316254			17/08/2014	17/08/2014	D	17/08/2014	NHMSYS0021168623	Metridium dianthus		-9.5725700000	51.6961700000	WGS84	100		Bantry Bay	Colm Doyle		False	False		Cork	West Cork						Mud		Dive	
23640212257316255			17/08/2014	17/08/2014	D	17/08/2014	NBNSYS0000177106	Phallusia mammillata		-9.5725700000	51.6961700000	WGS84	100		Bantry Bay	Colm Doyle		False	False		Cork	West Cork						Mud		Dive	
23640212257316256			09/07/2014	09/07/2014	D	09/07/2014	NBNSYS0000188618	Myoxocephalus scorpius		-8.3875000000	51.7000000000	WGS84	100		Barry's Head	Tim Butter		False	False		Cork	Mid-Cork				18	Web mapping site	Rocky Reef,Boulders,Cobbles and Pebbles	Kelp park,Mixed seaweeds,Barren sediment(no life)	Dive	
23640212257316257			09/07/2014	09/07/2014	D	09/07/2014	NBNSYS0000177328	Pollachius pollachius		-8.3875000000	51.7000000000	WGS84	100		Barry's Head	Tim Butter		False	False		Cork	Mid-Cork				18	Web mapping site	Rocky Reef,Boulders,Cobbles and Pebbles	Kelp park,Mixed seaweeds,Barren sediment(no life)	Dive	
23640212257316258			09/07/2014	09/07/2014	D	09/07/2014	NBNSYS0000178366	Thorogobius ephippiatus		-8.3875000000	51.7000000000	WGS84	100		Barry's Head	Tim Butter		False	False		Cork	Mid-Cork				18	Web mapping site	Rocky Reef,Boulders,Cobbles and Pebbles	Kelp park,Mixed seaweeds,Barren sediment(no life)	Dive	
23640212257316259			09/07/2014	09/07/2014	D	09/07/2014	NBNSYS0000176970	Parablennius gattorugine		-8.3875000000	51.7000000000	WGS84	100		Barry's Head	Tim Butter		False	False		Cork	Mid-Cork				18	Web mapping site	Rocky Reef,Boulders,Cobbles and Pebbles	Kelp park,Mixed seaweeds,Barren sediment(no life)	Dive	
23640212257316260			09/07/2014	09/07/2014	D	09/07/2014	NBNSYS0000188514	Homarus gammarus		-8.3875000000	51.7000000000	WGS84	100		Barry's Head	Tim Butter		False	False		Cork	Mid-Cork				18	Web mapping site	Rocky Reef,Boulders,Cobbles and Pebbles	Kelp park,Mixed seaweeds,Barren sediment(no life)	Dive	
23640212257316261			09/07/2014	09/07/2014	D	09/07/2014	NBNSYS0000174336	Cancer pagurus		-8.3875000000	51.7000000000	WGS84	100		Barry's Head	Tim Butter		False	False		Cork	Mid-Cork				18	Web mapping site	Rocky Reef,Boulders,Cobbles and Pebbles	Kelp park,Mixed seaweeds,Barren sediment(no life)	Dive	
23640212257316262			09/07/2014	09/07/2014	D	09/07/2014	NBNSYS0000176651	Necora puber		-8.3875000000	51.7000000000	WGS84	100		Barry's Head	Tim Butter		False	False		Cork	Mid-Cork				18	Web mapping site	Rocky Reef,Boulders,Cobbles and Pebbles	Kelp park,Mixed seaweeds,Barren sediment(no life)	Dive	
23640212257316263			09/07/2014	09/07/2014	D	09/07/2014	NBNSYS0000174623	Clavelina lepadiformis		-8.3875000000	51.7000000000	WGS84	100		Barry's Head	Tim Butter		False	False		Cork	Mid-Cork				18	Web mapping site	Rocky Reef,Boulders,Cobbles and Pebbles	Kelp park,Mixed seaweeds,Barren sediment(no life)	Dive	
23640212257316264			09/07/2014	09/07/2014	D	09/07/2014	NBNSYS0000175968	Labrus bergylta		-8.3875000000	51.7000000000	WGS84	100		Barry's Head	Tim Butter		False	False		Cork	Mid-Cork				18	Web mapping site	Rocky Reef,Boulders,Cobbles and Pebbles	Kelp park,Mixed seaweeds,Barren sediment(no life)	Dive	
23640212257316265			09/07/2014	09/07/2014	D	09/07/2014	NBNSYS0000178449	Trisopterus minutus		-8.3875000000	51.7000000000	WGS84	100		Barry's Head	Tim Butter		False	False		Cork	Mid-Cork				18	Web mapping site	Rocky Reef,Boulders,Cobbles and Pebbles	Kelp park,Mixed seaweeds,Barren sediment(no life)	Dive	
23640212257316266			09/07/2014	09/07/2014	D	09/07/2014	NBNSYS0000177263	Pleurobrachia pileus		-8.3875000000	51.7000000000	WGS84	100		Barry's Head	Tim Butter		False	False		Cork	Mid-Cork				18	Web mapping site	Rocky Reef,Boulders,Cobbles and Pebbles	Kelp park,Mixed seaweeds,Barren sediment(no life)	Dive	
23640212257316267			09/07/2014	09/07/2014	D	09/07/2014	NHMSYS0020770707	Rhizostoma pulmo		-8.3875000000	51.7000000000	WGS84	100		Barry's Head	Tim Butter		False	False		Cork	Mid-Cork				18	Web mapping site	Rocky Reef,Boulders,Cobbles and Pebbles	Kelp park,Mixed seaweeds,Barren sediment(no life)	Dive	
23640212257316268			09/07/2014	09/07/2014	D	09/07/2014	NBNSYS0000174273	Calliostoma zizyphinum		-8.3875000000	51.7000000000	WGS84	100		Barry's Head	Tim Butter		False	False		Cork	Mid-Cork				18	Web mapping site	Rocky Reef,Boulders,Cobbles and Pebbles	Kelp park,Mixed seaweeds,Barren sediment(no life)	Dive	
23640212257316269			09/07/2014	09/07/2014	D	09/07/2014	NBNSYS0000176942	Palaemon serratus		-8.3875000000	51.7000000000	WGS84	100		Barry's Head	Tim Butter		False	False		Cork	Mid-Cork				18	Web mapping site	Rocky Reef,Boulders,Cobbles and Pebbles	Kelp park,Mixed seaweeds,Barren sediment(no life)	Dive	
23640212257316270			21/02/2013	21/02/2013	D	21/02/2013	NBNSYS0000177892	Scyliorhinus canicula	R087884	108750	188450	OSI	100		Lahinch Beach	Eamonn Twomey		False	False		Clare	Clare									
23640212257316271			21/02/2013	21/02/2013	D	21/02/2013	NBNSYS0000177892	Scyliorhinus canicula	R086885	108650	188550	OSI	100		Lahinch Beach	Eamonn Twomey		False	False		Clare	Clare									
23640212257316272			21/02/2013	21/02/2013	D	21/02/2013	NBNSYS0000177892	Scyliorhinus canicula	R085887	108550	188750	OSI	100		Lahinch Beach	Eamonn Twomey		False	False		Clare	Clare									
23640212257316273			21/02/2013	21/02/2013	D	21/02/2013	NBNSYS0000177892	Scyliorhinus canicula	R086888	108650	188850	OSI	100		Lahinch Beach	Eamonn Twomey		False	False		Clare	Clare									
23640212257316274			21/02/2013	21/02/2013	D	21/02/2013	NBNSYS0000177892	Scyliorhinus canicula	R086887	108650	188750	OSI	100		Lahinch Beach	Eamonn Twomey		False	False		Clare	Clare									
23640212257316275			21/02/2013	21/02/2013	D	21/02/2013	NBNSYS0000177892	Scyliorhinus canicula	R086886	108650	188650	OSI	100		Lahinch Beach	Eamonn Twomey		False	False		Clare	Clare									
23640212257316276			21/02/2013	21/02/2013	D	21/02/2013	NBNSYS0000177892	Scyliorhinus canicula	R087885	108750	188550	OSI	100		Lahinch Beach	Eamonn Twomey		False	False		Clare	Clare									
23640212257316277			21/02/2013	21/02/2013	D	21/02/2013	NBNSYS0000177892	Scyliorhinus canicula	R088884	108850	188450	OSI	100		Lahinch Beach	Eamonn Twomey		False	False		Clare	Clare									
97209583948268423			14/08/2016	14/08/2016	D	14/08/2016	NBNSYS0000177627	Raja clavata	O285224	328550	222450	OSI	100		Killiney Bay	Cian Merne		False	False		Dublin	Dublin									
97209583948268424			16/08/2016	16/08/2016	D	16/08/2016	NBNSYS0000177892	Scyliorhinus canicula	O306141	330650	214150	OSI	100		Bray Head	Cian Merne		False	False		Wicklow	Wicklow									
97209583948268425			16/08/2016	16/08/2016	D	16/08/2016	NBNSYS0000177893	Scyliorhinus stellaris	O306141	330650	214150	OSI	100		Bray Head	Cian Merne		False	False		Wicklow	Wicklow									
97209583948268426			16/07/2016	16/07/2016	D	16/07/2016	NBNSYS0000176551	Mustelus mustelus	O294154	329450	215450	OSI	100		Cable Rock	Cian Merne		False	False		Wicklow	Wicklow									
97209583948268427			22/01/2017	22/01/2017	D	22/01/2017	NBNSYS0000176052	Lepas anatifera	R019752	101950	175250	OSI	100		Quilty Beach	Eamonn Twomey		False	False		Clare	Clare									
97209583948268428			23/01/2017	23/01/2017	D	23/01/2017	NBNSYS0000176165	Liocarcinus corrugatus	L660489	66050	248950	OSI	100		Salt Lake	Rory O'Callaghan		False	False		Galway	West Galway									
97209583948268429			23/01/2017	23/01/2017	D	23/01/2017	NBNSYS0000176164	Liocarcinus arcuatus	L660489	66050	248950	OSI	100		Salt Lake	Rory O'Callaghan		False	False		Galway	West Galway									
97209583948268430			14/08/2016	14/08/2016	D	14/08/2016	NBNSYS0000177627	Raja clavata	O285224	328550	222450	OSI	100		Killiney Bay	Cian Merne		False	False		Dublin	Dublin									
97209583948268431			16/08/2016	16/08/2016	D	16/08/2016	NBNSYS0000177892	Scyliorhinus canicula	O306141	330650	214150	OSI	100		Bray Head	Cian Merne		False	False		Wicklow	Wicklow									
97209583948268432			16/08/2016	16/08/2016	D	16/08/2016	NBNSYS0000177893	Scyliorhinus stellaris	O306141	330650	214150	OSI	100		Bray Head	Cian Merne		False	False		Wicklow	Wicklow									
97209583948268433			16/07/2016	16/07/2016	D	16/07/2016	NBNSYS0000176551	Mustelus mustelus	O294154	329450	215450	OSI	100		Cable Rock	Cian Merne		False	False		Wicklow	Wicklow									
97209583948268434			22/01/2017	22/01/2017	D	22/01/2017	NBNSYS0000176052	Lepas anatifera	R019752	101950	175250	OSI	100		Quilty Beach	Eamonn Twomey		False	False		Clare	Clare									
97209583948268435			23/01/2017	23/01/2017	D	23/01/2017	NBNSYS0000176165	Liocarcinus corrugatus	L660489	66050	248950	OSI	100		Salt Lake	Rory O'Callaghan		False	False		Galway	West Galway									
97209583948268436			23/01/2017	23/01/2017	D	23/01/2017	NBNSYS0000176164	Liocarcinus arcuatus	L660489	66050	248950	OSI	100		Salt Lake	Rory O'Callaghan		False	False		Galway	West Galway									
97209583948268437			05/10/2016	05/10/2016	D	05/10/2016	NHMSYS0000568054	Pelvetia canaliculata	M320245	132050	224550	OSI	100		Ballyloughane	Sean O'Callaghan		False	False		Galway	South-east Galway									
97209583948268438			05/10/2016	05/10/2016	D	05/10/2016	NBNSYS0000175387	Fucus spiralis	M319244	131950	224450	OSI	100		Ballyloughane	Sean O'Callaghan		False	False		Galway	South-east Galway									
97209583948268439			17/12/2016	17/12/2016	D	17/12/2016	NBNSYS0000188452	Sabellaria alveolata	S747060	274750	106050	OSI	100		Booley Bay	Julie Kendall		False	False		Wexford	Wexford									
97209583948268440			02/10/2016	02/10/2016	D	02/10/2016	NBNSYS0000177212	Physalia physalis	V391685	39150	68550	OSI	100		The Glen Strand, St. Finian's Bay	Sean O'Callaghan		False	False		Kerry	South Kerry									
97209583948268441			30/12/2016	30/12/2016	D	30/12/2016	NBNSYS0000178601	Velella velella	V532583	53250	58350	OSI	100		Derrynane Beach	Mary Mahony		False	False		Kerry										
97209583948268442			29/12/2016	29/12/2016	D	29/12/2016	NBNSYS0000178601	Velella velella	V390684	39050	68450	OSI	100		The Glen Strand, St. Finian's Bay	Sean O'Callaghan		False	False		Kerry	South Kerry									
97209583948268443			13/01/2017	13/01/2017	D	13/01/2017	NBNSYS0000176300	Lutraria lutraria	J074030	307450	303050	OSI	100		Blackrock beach	Damien McGuinness		False	False		Louth	Louth	Tidal rivers								
